certificationID,employeeID,typeID
BDGE6726174,070651781IBM,
BDGE8239384,070651781IBM,
BDGE4619195,070651781IBM,
BDGE1392135,070651781IBM,
BDGE9925645,070651781IBM,
BDGE2564261,070651781IBM,
BDGE8769192,070651781IBM,
BDGE3346899,070651781IBM,
BDGE6669465,070651781IBM,
BDGE5376557,070651781IBM,
BDGE4414384,070651781IBM,
BDGE4724583,070651781IBM,
BDGE6392422,066674781IBM,
BDGE8147736,066674781IBM,
BDGE6532367,066674781IBM,
BDGE2722924,066674781IBM,
BDGE9418866,066674781IBM,
BDGE9282561,066674781IBM,
BDGE4715795,066674781IBM,
BDGE5443348,066674781IBM,
BDGE8187449,066674781IBM,
BDGE3665562,066674781IBM,
BDGE2879891,066674781IBM,
BDGE3123477,066674781IBM,
BDGE1371457,066674781IBM,
BDGE4544818,066674781IBM,
BDGE2494966,066674781IBM,
BDGE5953143,066674781IBM,
BDGE7527522,066674781IBM,
BDGE2761919,066674781IBM,
BDGE1579453,066674781IBM,
BDGE9214919,070909781IBM,
BDGE9833752,070909781IBM,
BDGE9814431,070909781IBM,
BDGE3828559,070909781IBM,
BDGE7659438,070909781IBM,
BDGE2672751,070909781IBM,
BDGE2683831,070909781IBM,
BDGE1138863,070909781IBM,
BDGE4528182,070909781IBM,
BDGE4234473,070909781IBM,
BDGE6776449,070909781IBM,
BDGE6457219,070909781IBM,
BDGE7392414,070909781IBM,
BDGE6464712,070909781IBM,
BDGE4999871,070909781IBM,
BDGE1753226,070909781IBM,
BDGE4345913,070909781IBM,
BDGE3769619,070909781IBM,
BDGE1816597,070909781IBM,
BDGE6189493,070909781IBM,
BDGE7537449,070909781IBM,
BDGE5435713,070909781IBM,
BDGE1441625,070909781IBM,
BDGE4968764,068841781IBM,
BDGE8254256,068841781IBM,
BDGE4631864,068841781IBM,
BDGE7252562,068841781IBM,
BDGE9118857,068841781IBM,
BDGE7352251,068841781IBM,
BDGE1961827,068841781IBM,
BDGE9514665,068841781IBM,
BDGE3329993,068841781IBM,
BDGE3339475,060451781IBM,
BDGE5512636,060451781IBM,
BDGE1762298,060451781IBM,
BDGE2941846,060451781IBM,
BDGE6375383,060451781IBM,
BDGE9192576,060451781IBM,
BDGE2156357,060451781IBM,
BDGE3315285,060451781IBM,
BDGE6847934,060451781IBM,
BDGE7378851,060451781IBM,
BDGE2967155,060451781IBM,
BDGE1823222,060451781IBM,
BDGE6825175,060451781IBM,
BDGE5536229,060451781IBM,
BDGE4283565,060451781IBM,
BDGE6245992,060451781IBM,
BDGE3135687,060451781IBM,
BDGE5919628,060451781IBM,
BDGE6796655,060451781IBM,
BDGE1138234,060451781IBM,
BDGE2912819,060451781IBM,
BDGE2859977,060451781IBM,
BDGE7143735,060451781IBM,
BDGE1397576,060451781IBM,
BDGE9342249,070695781IBM,
BDGE6973587,070695781IBM,
BDGE8337313,070695781IBM,
BDGE6971156,070695781IBM,
BDGE4181113,070695781IBM,
BDGE9696132,070695781IBM,
BDGE9557185,070695781IBM,
BDGE9573759,070695781IBM,
BDGE7138114,070695781IBM,
BDGE3642193,070695781IBM,
BDGE7784137,070695781IBM,
BDGE6876595,072380781IBM,
BDGE6522177,072380781IBM,
BDGE4121499,072380781IBM,
BDGE2773784,072380781IBM,
BDGE4823251,077322781IBM,
BDGE9898934,077322781IBM,
BDGE6591658,077322781IBM,
BDGE1884859,077322781IBM,
BDGE8665818,077322781IBM,
BDGE4183593,077322781IBM,
BDGE1991139,077322781IBM,
BDGE2428756,077356781IBM,
BDGE1528984,077356781IBM,
BDGE5626994,077356781IBM,
BDGE3232386,077356781IBM,
BDGE3841975,077356781IBM,
BDGE9587795,077356781IBM,
BDGE4385973,077356781IBM,
BDGE5928793,077356781IBM,
BDGE3955517,077356781IBM,
BDGE4111575,077356781IBM,
BDGE8743462,077356781IBM,
BDGE1181984,077356781IBM,
BDGE5875477,077356781IBM,
BDGE9326951,077356781IBM,
BDGE8932125,077356781IBM,
BDGE4915359,077356781IBM,
BDGE8217581,077356781IBM,
BDGE9122446,077356781IBM,
BDGE8832536,077356781IBM,
BDGE3523461,077356781IBM,
BDGE1346433,074994781IBM,
BDGE1468113,074994781IBM,
BDGE8373461,074994781IBM,
BDGE6715338,074994781IBM,
BDGE4179768,074994781IBM,
BDGE1396268,074994781IBM,
BDGE7894695,074994781IBM,
BDGE1416783,074994781IBM,
BDGE8493587,074994781IBM,
BDGE5884328,074994781IBM,
BDGE4463279,074994781IBM,
BDGE8655352,074994781IBM,
BDGE3715627,074994781IBM,
BDGE4778471,074994781IBM,
BDGE1582634,074994781IBM,
BDGE9666118,074994781IBM,
BDGE1866518,074994781IBM,
BDGE9388145,075717781IBM,
BDGE2315461,075717781IBM,
BDGE5511927,075717781IBM,
BDGE5734365,075717781IBM,
BDGE9132682,075717781IBM,
BDGE7139752,075717781IBM,
BDGE7379458,075717781IBM,
BDGE7317215,075717781IBM,
BDGE3457533,075717781IBM,
BDGE4339988,075717781IBM,
BDGE4733996,075717781IBM,
BDGE5478983,070084781IBM,
BDGE9478973,070084781IBM,
BDGE5433551,070084781IBM,
BDGE8233926,070084781IBM,
BDGE9345963,070084781IBM,
BDGE2314662,070084781IBM,
BDGE1768349,070084781IBM,
BDGE2919486,077994781IBM,
BDGE1497582,077994781IBM,
BDGE4459569,077994781IBM,
BDGE4775222,077994781IBM,
BDGE3611316,077994781IBM,
BDGE1234611,077994781IBM,
BDGE3747765,077994781IBM,
BDGE3235832,077994781IBM,
BDGE5454939,077994781IBM,
BDGE7378391,077994781IBM,
BDGE5582545,077994781IBM,
BDGE1918264,077994781IBM,
BDGE1279522,077994781IBM,
BDGE8162477,077994781IBM,
BDGE8748373,077994781IBM,
BDGE5864776,077994781IBM,
BDGE5126496,077994781IBM,
BDGE1895639,077994781IBM,
BDGE4261483,077994781IBM,
BDGE7599519,077994781IBM,
BDGE8929543,077994781IBM,
BDGE4817428,077994781IBM,
BDGE9351271,077994781IBM,
BDGE1682788,077994781IBM,
BDGE6859722,077994781IBM,
BDGE3275866,077994781IBM,
BDGE9846236,077994781IBM,
BDGE5664893,077994781IBM,
BDGE4795672,077994781IBM,
BDGE4364119,077994781IBM,
BDGE4775666,077994781IBM,
BDGE9473216,077994781IBM,
BDGE9716869,077994781IBM,
BDGE6836748,077994781IBM,
BDGE4371357,077994781IBM,
BDGE2489481,077994781IBM,
BDGE7136732,077994781IBM,
BDGE3868692,077994781IBM,
BDGE9668931,077994781IBM,
BDGE5738994,077994781IBM,
BDGE7182134,060009781IBM,
BDGE5465371,060009781IBM,
BDGE6399912,060009781IBM,
BDGE1756996,060009781IBM,
BDGE7386879,060009781IBM,
BDGE3883582,060009781IBM,
BDGE3539442,071067781IBM,
BDGE9848167,071067781IBM,
BDGE6432916,071067781IBM,
BDGE8293576,071067781IBM,
BDGE8767991,071067781IBM,
BDGE9741525,071067781IBM,
BDGE7812724,060456781IBM,
BDGE1439868,060456781IBM,
BDGE7457285,060456781IBM,
BDGE6855193,000548781IBM,
BDGE1217834,000548781IBM,
BDGE7682236,000548781IBM,
BDGE5154492,000548781IBM,
BDGE5562588,044436781IBM,
BDGE1992777,044436781IBM,
BDGE7487922,044436781IBM,
BDGE5646525,044436781IBM,
BDGE5985894,044436781IBM,
BDGE9324746,044436781IBM,
BDGE3451152,000347781IBM,
BDGE3191257,000347781IBM,
BDGE1461861,000347781IBM,
BDGE1868853,000347781IBM,
BDGE3337455,000347781IBM,
BDGE7225293,070719781IBM,
BDGE3341565,070719781IBM,
BDGE4238661,070719781IBM,
BDGE6296918,070719781IBM,
BDGE1799962,070719781IBM,
BDGE1684528,070719781IBM,
BDGE6338834,000540781IBM,
BDGE4242432,000540781IBM,
BDGE7276676,000540781IBM,
BDGE5929429,000540781IBM,
BDGE1695822,000540781IBM,
BDGE7688654,000540781IBM,
BDGE8141453,000540781IBM,
BDGE8856827,000348781IBM,
BDGE9866715,000348781IBM,
BDGE6589911,000348781IBM,
BDGE3429733,000348781IBM,
BDGE7649431,000348781IBM,
BDGE4766573,07502C781IBM,
BDGE3394449,103351781IBM,
BDGE7693168,070688781IBM,
BDGE6668681,070688781IBM,
BDGE6659325,070688781IBM,
BDGE4758935,070688781IBM,
BDGE8183269,070689781IBM,
BDGE5868587,070689781IBM,
BDGE4711235,070689781IBM,
BDGE5462963,070689781IBM,
BDGE1635314,070689781IBM,
BDGE3523722,070689781IBM,
BDGE4687996,070689781IBM,
BDGE3537274,053935781IBM,
BDGE5255398,053935781IBM,
BDGE2487475,053935781IBM,
BDGE1482886,053935781IBM,
BDGE4331754,076954781IBM,
BDGE6644346,076954781IBM,
BDGE4174833,076954781IBM,
BDGE5975947,076954781IBM,
BDGE1782763,076954781IBM,
BDGE4321632,076954781IBM,
BDGE4155141,076954781IBM,
BDGE9238743,075721781IBM,
BDGE1646485,075721781IBM,
BDGE8826685,075721781IBM,
BDGE3845579,075721781IBM,
BDGE7898421,075721781IBM,
BDGE4895713,075721781IBM,
BDGE8644316,075721781IBM,
BDGE1176759,075721781IBM,
BDGE8544671,070855781IBM,
BDGE2933897,070855781IBM,
BDGE9257784,070855781IBM,
BDGE6891178,070855781IBM,
BDGE8739186,070855781IBM,
BDGE8546443,070855781IBM,
BDGE5569123,070855781IBM,
BDGE7517223,107293781IBM,
BDGE5166917,107293781IBM,
BDGE9454359,107293781IBM,
BDGE6814438,107293781IBM,
BDGE5713421,107293781IBM,
BDGE3837651,107293781IBM,
BDGE3897218,070365781IBM,
BDGE1891651,070365781IBM,
BDGE3654251,070382781IBM,
BDGE9433377,070382781IBM,
BDGE3185278,070382781IBM,
BDGE5959969,070382781IBM,
BDGE9993366,079007781IBM,
BDGE6963198,079007781IBM,
BDGE5995494,079007781IBM,
BDGE7256574,079007781IBM,
BDGE1214425,079007781IBM,
BDGE3718966,079007781IBM,
BDGE7469467,079007781IBM,
BDGE7872145,061710781IBM,
BDGE6825975,061710781IBM,
BDGE9739219,061710781IBM,
BDGE9823175,05969G781IBM,
BDGE7473499,05969G781IBM,
BDGE9184175,05969G781IBM,
BDGE9118811,070506781IBM,
BDGE3811499,070506781IBM,
BDGE3716623,070506781IBM,
BDGE1443636,070506781IBM,
BDGE6952196,070506781IBM,
BDGE7157364,070506781IBM,
BDGE1518257,070506781IBM,
BDGE9263283,070506781IBM,
BDGE3715475,070506781IBM,
BDGE8715676,070506781IBM,
BDGE1394913,070506781IBM,
BDGE1564648,070506781IBM,
BDGE7676624,070506781IBM,
BDGE9646412,107016781IBM,
BDGE8398457,107016781IBM,
BDGE8492695,069209781IBM,
BDGE1548966,069209781IBM,
BDGE4757353,069209781IBM,
BDGE5857693,069209781IBM,
BDGE6973165,069209781IBM,
BDGE7764376,069209781IBM,
BDGE9612989,069209781IBM,
BDGE9519888,071092781IBM,
BDGE9864327,071092781IBM,
BDGE9913912,071092781IBM,
BDGE2785916,071092781IBM,
BDGE3619584,071092781IBM,
BDGE3432194,071092781IBM,
BDGE5689587,071092781IBM,
BDGE5548337,071092781IBM,
BDGE8561522,071092781IBM,
BDGE4458546,071092781IBM,
BDGE4412833,071092781IBM,
BDGE1124659,071092781IBM,
BDGE1973175,071092781IBM,
BDGE6437924,071092781IBM,
BDGE1851116,071092781IBM,
BDGE9756119,071092781IBM,
BDGE4274384,107830781IBM,
BDGE3258718,107830781IBM,
BDGE4428959,107830781IBM,
BDGE5483263,071022781IBM,
BDGE5964979,071022781IBM,
BDGE9248953,071022781IBM,
BDGE1727366,075360781IBM,
BDGE8321587,075360781IBM,
BDGE9625513,075360781IBM,
BDGE3129179,075360781IBM,
BDGE1239548,075360781IBM,
BDGE9832867,075360781IBM,
BDGE2223178,075360781IBM,
BDGE8539647,075360781IBM,
BDGE5785981,075360781IBM,
BDGE4658537,075360781IBM,
BDGE7783995,075360781IBM,
BDGE1592817,07325C781IBM,
BDGE8237146,07325C781IBM,
BDGE5852252,07325C781IBM,
BDGE4278261,07325C781IBM,
BDGE8598362,07325C781IBM,
BDGE8115335,07325C781IBM,
BDGE9764728,07325C781IBM,
BDGE1827495,07325C781IBM,
BDGE6655212,07325C781IBM,
BDGE9829456,07325C781IBM,
BDGE9996762,07325C781IBM,
BDGE8229671,070219781IBM,
BDGE5699173,070219781IBM,
BDGE8414329,070219781IBM,
BDGE7822685,070219781IBM,
BDGE4565291,070219781IBM,
BDGE6276284,058916781IBM,
BDGE6325773,058916781IBM,
BDGE7236222,062586781IBM,
BDGE1771197,062586781IBM,
BDGE9624791,062586781IBM,
BDGE6899686,062586781IBM,
BDGE1482483,062586781IBM,
BDGE9325335,062586781IBM,
BDGE3521492,062586781IBM,
BDGE4553877,062586781IBM,
BDGE5542829,062586781IBM,
BDGE8786824,062586781IBM,
BDGE7429927,062586781IBM,
BDGE5686735,062586781IBM,
BDGE5745275,062586781IBM,
BDGE3934787,062586781IBM,
BDGE1322452,062586781IBM,
BDGE6667893,065093781IBM,
BDGE4567194,065093781IBM,
BDGE2558315,065093781IBM,
BDGE9437276,065093781IBM,
BDGE6112344,065093781IBM,
BDGE2741139,065093781IBM,
BDGE5535563,065093781IBM,
BDGE5533522,065093781IBM,
BDGE7671652,065093781IBM,
BDGE4827481,065093781IBM,
BDGE5523379,065093781IBM,
BDGE6835231,065093781IBM,
BDGE1591191,065093781IBM,
BDGE9147269,065093781IBM,
BDGE4991852,065093781IBM,
BDGE8691299,065093781IBM,
BDGE2655683,065093781IBM,
BDGE3385996,065093781IBM,
BDGE4162956,065093781IBM,
BDGE2456319,065093781IBM,
BDGE1376793,069258781IBM,
BDGE1971481,069258781IBM,
BDGE4754518,070163781IBM,
BDGE9686211,070163781IBM,
BDGE6815776,070163781IBM,
BDGE6187733,070163781IBM,
BDGE8838276,070163781IBM,
BDGE7682783,070163781IBM,
BDGE6737385,070163781IBM,
BDGE7659964,070163781IBM,
BDGE8325666,070163781IBM,
BDGE2429355,070163781IBM,
BDGE4753944,070163781IBM,
BDGE1546974,070163781IBM,
BDGE4986242,070163781IBM,
BDGE5961579,070163781IBM,
BDGE4165132,070163781IBM,
BDGE2282529,075449781IBM,
BDGE2834134,075449781IBM,
BDGE9462464,075449781IBM,
BDGE5486515,075449781IBM,
BDGE6622492,075449781IBM,
BDGE3933369,075449781IBM,
BDGE5678532,070397781IBM,
BDGE4457644,070397781IBM,
BDGE8949325,070397781IBM,
BDGE4376621,070397781IBM,
BDGE7529996,070397781IBM,
BDGE6363852,070397781IBM,
BDGE9855295,070397781IBM,
BDGE1186482,070397781IBM,
BDGE8541384,070397781IBM,
BDGE1347241,070397781IBM,
BDGE2361911,070397781IBM,
BDGE9159813,070397781IBM,
BDGE1451366,070397781IBM,
BDGE4424584,070397781IBM,
BDGE8823528,077607781IBM,
BDGE5569173,077607781IBM,
BDGE6225466,077607781IBM,
BDGE8734147,077607781IBM,
BDGE7925424,077607781IBM,
BDGE4151595,077607781IBM,
BDGE8265863,077607781IBM,
BDGE3883737,077607781IBM,
BDGE1512336,07776C781IBM,
BDGE6575276,07776C781IBM,
BDGE6542642,07776C781IBM,
BDGE1587766,07776C781IBM,
BDGE8156769,07776C781IBM,
BDGE1343622,07776C781IBM,
BDGE5531699,07776C781IBM,
BDGE9654578,07776C781IBM,
BDGE1179416,07776C781IBM,
BDGE9695768,07776C781IBM,
BDGE9444554,07776C781IBM,
BDGE7231934,07776C781IBM,
BDGE9768571,07776C781IBM,
BDGE6593576,07776C781IBM,
BDGE9265748,07776C781IBM,
BDGE7236713,07776C781IBM,
BDGE3131154,07776C781IBM,
BDGE5473659,07776C781IBM,
BDGE1821798,07776C781IBM,
BDGE6653814,07776C781IBM,
BDGE9395647,07776C781IBM,
BDGE4988481,07776C781IBM,
BDGE3127759,07776C781IBM,
BDGE3423436,001365781IBM,
BDGE6444283,001365781IBM,
BDGE5683847,001365781IBM,
BDGE3533165,001109781IBM,
BDGE5552542,001109781IBM,
BDGE3167199,001135781IBM,
BDGE1921399,001135781IBM,
BDGE9472728,001135781IBM,
BDGE6989492,001135781IBM,
BDGE5619434,001135781IBM,
BDGE2678354,001135781IBM,
BDGE7178853,001135781IBM,
BDGE4524968,107693781IBM,
BDGE8633476,107693781IBM,
BDGE8629543,001132781IBM,
BDGE7257156,001132781IBM,
BDGE9638731,001132781IBM,
BDGE6358977,001132781IBM,
BDGE4562537,001132781IBM,
BDGE8425335,001132781IBM,
BDGE7477713,001132781IBM,
BDGE5232969,001132781IBM,
BDGE3261735,001132781IBM,
BDGE5551734,001132781IBM,
BDGE9446253,001132781IBM,
BDGE7596273,001132781IBM,
BDGE4673613,001132781IBM,
BDGE4559664,001132781IBM,
BDGE1179551,001132781IBM,
BDGE5872992,001132781IBM,
BDGE9749437,001132781IBM,
BDGE6117682,001132781IBM,
BDGE4485251,060798781IBM,
BDGE7628736,060798781IBM,
BDGE4926881,060798781IBM,
BDGE8748288,060798781IBM,
BDGE3264882,060798781IBM,
BDGE9229161,060798781IBM,
BDGE1878275,060798781IBM,
BDGE8334342,060798781IBM,
BDGE8571381,060798781IBM,
BDGE4193436,060798781IBM,
BDGE3222439,060798781IBM,
BDGE3628934,07766A781IBM,
BDGE3946695,070612781IBM,
BDGE9792811,070612781IBM,
BDGE2436792,066824781IBM,
BDGE8411732,033829781IBM,
BDGE9273848,033829781IBM,
BDGE5933163,033829781IBM,
BDGE3368417,033829781IBM,
BDGE8272114,033829781IBM,
BDGE2497959,103792781IBM,
BDGE9324798,103792781IBM,
BDGE2833824,07510G781IBM,
BDGE3479885,07510G781IBM,
BDGE2683354,07510G781IBM,
BDGE2264348,07510G781IBM,
BDGE1415657,07510G781IBM,
BDGE9397449,000338781IBM,
BDGE4741611,000338781IBM,
BDGE3383485,000338781IBM,
BDGE7163679,000338781IBM,
BDGE6451375,000338781IBM,
BDGE3643857,000338781IBM,
BDGE8273346,000338781IBM,
BDGE1952426,079865781IBM,
BDGE4945685,079865781IBM,
BDGE8327588,079865781IBM,
BDGE5687364,079865781IBM,
BDGE1726771,079865781IBM,
BDGE8676661,079865781IBM,
BDGE2434988,079865781IBM,
BDGE4343862,079865781IBM,
BDGE6966614,079865781IBM,
BDGE1673995,079865781IBM,
BDGE8652926,079865781IBM,
BDGE1458421,079865781IBM,
BDGE1739451,079865781IBM,
BDGE2587963,079865781IBM,
BDGE2317395,079865781IBM,
BDGE2358699,079865781IBM,
BDGE1938127,079865781IBM,
BDGE5341898,079865781IBM,
BDGE6164752,079865781IBM,
BDGE3913228,079865781IBM,
BDGE2364938,079865781IBM,
BDGE3775842,000204781IBM,
BDGE2364283,000204781IBM,
BDGE9522338,000204781IBM,
BDGE3318338,000204781IBM,
BDGE3583314,000204781IBM,
BDGE3589942,000204781IBM,
BDGE3329466,000204781IBM,
BDGE2421481,000204781IBM,
BDGE1485249,000204781IBM,
BDGE4271921,000204781IBM,
BDGE9926567,000204781IBM,
BDGE6579323,067758781IBM,
BDGE8788475,067758781IBM,
BDGE9933959,067758781IBM,
BDGE9331729,067758781IBM,
BDGE4146219,067758781IBM,
BDGE2934517,067758781IBM,
BDGE4234893,067758781IBM,
BDGE1695634,067758781IBM,
BDGE7864753,067758781IBM,
BDGE1281283,067758781IBM,
BDGE8791529,067758781IBM,
BDGE4975958,067758781IBM,
BDGE7678867,067758781IBM,
BDGE9329137,067758781IBM,
BDGE8498962,067758781IBM,
BDGE8912518,067758781IBM,
BDGE9468587,067758781IBM,
BDGE6862584,040300781IBM,
BDGE5185128,040300781IBM,
BDGE2136657,040300781IBM,
BDGE5259124,079621781IBM,
BDGE7632285,079621781IBM,
BDGE9521663,079621781IBM,
BDGE4512627,079621781IBM,
BDGE7518976,079621781IBM,
BDGE2681437,079621781IBM,
BDGE8535653,079621781IBM,
BDGE4364278,079621781IBM,
BDGE1782183,079621781IBM,
BDGE2987192,071432781IBM,
BDGE6383568,071432781IBM,
BDGE6785416,071432781IBM,
BDGE5572122,071432781IBM,
BDGE1589716,071432781IBM,
BDGE5282835,071432781IBM,
BDGE3484869,071432781IBM,
BDGE3734498,071432781IBM,
BDGE9188837,071432781IBM,
BDGE3145646,071432781IBM,
BDGE4798548,071432781IBM,
BDGE4631117,071432781IBM,
BDGE1474921,071432781IBM,
BDGE7741639,071432781IBM,
BDGE6171482,071432781IBM,
BDGE5788615,071432781IBM,
BDGE6132859,071432781IBM,
BDGE6626866,071432781IBM,
BDGE4722748,071432781IBM,
BDGE2761132,071432781IBM,
BDGE7414747,071432781IBM,
BDGE5422241,071432781IBM,
BDGE2756359,07364B781IBM,
BDGE6181414,07364B781IBM,
BDGE4661847,07364B781IBM,
BDGE5423744,07364B781IBM,
BDGE6113893,07364B781IBM,
BDGE2768444,07364B781IBM,
BDGE3867385,07364B781IBM,
BDGE1152283,002877781IBM,
BDGE2349333,002877781IBM,
BDGE6875242,002877781IBM,
BDGE9116624,002877781IBM,
BDGE7495236,002877781IBM,
BDGE2236477,002877781IBM,
BDGE3619333,002877781IBM,
BDGE9685584,002877781IBM,
BDGE5477792,002877781IBM,
BDGE7836954,002877781IBM,
BDGE6682358,071700781IBM,
BDGE6417169,071700781IBM,
BDGE1762342,071700781IBM,
BDGE9191996,071700781IBM,
BDGE9626531,071700781IBM,
BDGE4555772,071578781IBM,
BDGE2738475,071578781IBM,
BDGE9837511,071578781IBM,
BDGE8837173,071578781IBM,
BDGE8614227,071578781IBM,
BDGE2178964,071578781IBM,
BDGE5255792,071578781IBM,
BDGE9148262,071578781IBM,
BDGE8289649,071578781IBM,
BDGE8972983,079632781IBM,
BDGE7551185,079632781IBM,
BDGE8634312,079632781IBM,
BDGE9188568,079632781IBM,
BDGE7599621,079632781IBM,
BDGE5154588,079632781IBM,
BDGE5692834,079632781IBM,
BDGE5426264,079632781IBM,
BDGE6165222,000350781IBM,
BDGE6821952,000350781IBM,
BDGE9652922,000350781IBM,
BDGE9752613,000350781IBM,
BDGE4729964,000350781IBM,
BDGE5958612,000350781IBM,
BDGE4833698,000350781IBM,
BDGE1321726,000350781IBM,
BDGE4656858,000350781IBM,
BDGE1332186,000350781IBM,
BDGE8279891,000350781IBM,
BDGE3372444,000350781IBM,
BDGE5492835,000350781IBM,
BDGE3533737,000350781IBM,
BDGE8173193,000350781IBM,
BDGE7688671,000350781IBM,
BDGE4547567,000350781IBM,
BDGE7694932,000350781IBM,
BDGE1544713,046058781IBM,
BDGE7469787,046058781IBM,
BDGE5155439,079920781IBM,
BDGE1385452,07493D781IBM,
BDGE7461267,07493D781IBM,
BDGE7696928,07493D781IBM,
BDGE3331326,078489781IBM,
BDGE2392694,078489781IBM,
BDGE4799853,078489781IBM,
BDGE5691989,078489781IBM,
BDGE1995193,078489781IBM,
BDGE1719852,078489781IBM,
BDGE2133975,078489781IBM,
BDGE1385425,078489781IBM,
BDGE5122483,078489781IBM,
BDGE8487161,078489781IBM,
BDGE5732616,078489781IBM,
BDGE6176348,078489781IBM,
BDGE5265922,078489781IBM,
BDGE4881623,078489781IBM,
BDGE8281626,078489781IBM,
BDGE9775387,036163781IBM,
BDGE7121962,036163781IBM,
BDGE3784338,036163781IBM,
BDGE6691298,036163781IBM,
BDGE9725834,036163781IBM,
BDGE4921823,079313781IBM,
BDGE6675188,079313781IBM,
BDGE1973454,079313781IBM,
BDGE2957517,079313781IBM,
BDGE4452367,079313781IBM,
BDGE6958693,079313781IBM,
BDGE1729524,079313781IBM,
BDGE2242335,079313781IBM,
BDGE9384959,079313781IBM,
BDGE1655282,079313781IBM,
BDGE7185114,079313781IBM,
BDGE3532977,079313781IBM,
BDGE4865153,079641781IBM,
BDGE6972675,079641781IBM,
BDGE3891637,079641781IBM,
BDGE2848781,079641781IBM,
BDGE8122219,079641781IBM,
BDGE2242584,079926781IBM,
BDGE7879697,079926781IBM,
BDGE5181258,079926781IBM,
BDGE6598496,079926781IBM,
BDGE2677862,079926781IBM,
BDGE5435112,079926781IBM,
BDGE3228397,079926781IBM,
BDGE6845948,079926781IBM,
BDGE4519132,079926781IBM,
BDGE7817427,079926781IBM,
BDGE6845747,079926781IBM,
BDGE2379284,079926781IBM,
BDGE9348171,026180781IBM,
BDGE8999471,026180781IBM,
BDGE3882192,026180781IBM,
BDGE6697429,026180781IBM,
BDGE8692627,026180781IBM,
BDGE1429329,026180781IBM,
BDGE4252841,026180781IBM,
BDGE4458813,069753781IBM,
BDGE9633224,069753781IBM,
BDGE3378298,047127781IBM,
BDGE2459745,047127781IBM,
BDGE8656737,047127781IBM,
BDGE5949815,047127781IBM,
BDGE6727179,047127781IBM,
BDGE1949667,047127781IBM,
BDGE8861385,047127781IBM,
BDGE3329465,047127781IBM,
BDGE7575869,047127781IBM,
BDGE4283782,047127781IBM,
BDGE6682614,047127781IBM,
BDGE8226455,047127781IBM,
BDGE6986957,047127781IBM,
BDGE1366494,047127781IBM,
BDGE5999462,047127781IBM,
BDGE4777472,047127781IBM,
BDGE4425427,047127781IBM,
BDGE7646126,079928781IBM,
BDGE8892415,079928781IBM,
BDGE1123184,079928781IBM,
BDGE7171529,079928781IBM,
BDGE8761111,079928781IBM,
BDGE3187992,095203781IBM,
BDGE2184354,095203781IBM,
BDGE9989652,095203781IBM,
BDGE7545372,095203781IBM,
BDGE5867776,095203781IBM,
BDGE8353571,095203781IBM,
BDGE5611388,095203781IBM,
BDGE9584338,095203781IBM,
BDGE5882446,095203781IBM,
BDGE5574677,095203781IBM,
BDGE6357129,095203781IBM,
BDGE4935571,095203781IBM,
BDGE5677975,095203781IBM,
BDGE4183571,067536781IBM,
BDGE7943986,067536781IBM,
BDGE8173983,067536781IBM,
BDGE7564721,067536781IBM,
BDGE8737125,067536781IBM,
BDGE2923133,067536781IBM,
BDGE4829655,067979781IBM,
BDGE1311834,067979781IBM,
BDGE4257797,067979781IBM,
BDGE7685339,067979781IBM,
BDGE4387448,067979781IBM,
BDGE4459374,067979781IBM,
BDGE4152738,067979781IBM,
BDGE5643636,067979781IBM,
BDGE5559947,067979781IBM,
BDGE6141957,067979781IBM,
BDGE6259554,067979781IBM,
BDGE5538268,067979781IBM,
BDGE8547627,067979781IBM,
BDGE8658429,067979781IBM,
BDGE7866677,067979781IBM,
BDGE1638749,067979781IBM,
BDGE9358761,067979781IBM,
BDGE5233772,067979781IBM,
BDGE9192686,067979781IBM,
BDGE6259458,067979781IBM,
BDGE1466994,067979781IBM,
BDGE9188754,071104781IBM,
BDGE1893368,071104781IBM,
BDGE5144664,071104781IBM,
BDGE7638993,071104781IBM,
BDGE4873977,071104781IBM,
BDGE1651157,071104781IBM,
BDGE7279946,071104781IBM,
BDGE3327256,071104781IBM,
BDGE8719873,071104781IBM,
BDGE9266738,071104781IBM,
BDGE5315954,071104781IBM,
BDGE8445591,071104781IBM,
BDGE7576864,071104781IBM,
BDGE4796643,071104781IBM,
BDGE8117936,071104781IBM,
BDGE2956573,071104781IBM,
BDGE1133929,102354781IBM,
BDGE2757319,102354781IBM,
BDGE6654364,079911781IBM,
BDGE9639686,079911781IBM,
BDGE1763611,079911781IBM,
BDGE6919239,079911781IBM,
BDGE5591927,079911781IBM,
BDGE1234987,079911781IBM,
BDGE3237266,079911781IBM,
BDGE7811887,079911781IBM,
BDGE3821651,079911781IBM,
BDGE2928486,079911781IBM,
BDGE7599946,079911781IBM,
BDGE8883398,079911781IBM,
BDGE9519928,079911781IBM,
BDGE9926353,079911781IBM,
BDGE3431193,079911781IBM,
BDGE9338281,079911781IBM,
BDGE7628537,079911781IBM,
BDGE6769126,079911781IBM,
BDGE7699181,079911781IBM,
BDGE2554947,079911781IBM,
BDGE8982716,079911781IBM,
BDGE3147285,079911781IBM,
